station	year	month	day	precipitation	min_temp	max_temp	avg_temp	max_wind	min_wind	max_sky	avg_sky	min_vis	max_vis	avg_vis	min_dew	max_dew	avg_dew	min_pres	max_pres	avg_pres	weekday
d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d
Adelaide	1973	06	30	0.0	9.0	13.0	10.5	2.6	1500.0	22000.0	16875.0	24000.0	30000.0	28500.0	4.0	6.0	5.5	1020.2	1022.5	1021.2	Sat
Adelaide	1973	07	07	0.0	6.0	16.0	9.5	4.1	22000.0	22000.0	22000.0	30000.0	40000.0	37500.0	3.0	6.0	4.2	1025.4	1026.2	1025.9	Sat
Adelaide	1973	07	28	0.0	10.0	16.0	13.0	7.2	1500.0	22000.0	16875.0	30000.0	40000.0	35000.0	6.0	7.0	6.2	1018.3	1018.9	1018.7	Sat
Adelaide	1973	08	04	?	13.0	15.0	14.0	7.2	420.0	3600.0	2964.0	16000.0	40000.0	25200.0	10.0	12.0	11.4	1010.3	1015.6	1012.7	Sat
Adelaide	1973	08	11	0.0	11.0	14.0	12.2	6.2	1200.0	3600.0	2800.0	30000.0	50000.0	37500.0	5.0	6.0	5.7	1015.2	1017.8	1016.4	Sat
Adelaide	1973	08	18	0.0	8.0	15.0	10.8	6.7	420.0	22000.0	6092.5	16000.0	40000.0	29000.0	5.0	9.0	7.2	1026.0	1027.9	1026.9	Sat
Adelaide	1973	08	25	0.0	15.0	15.0	15.0	4.1	3600.0	3600.0	3600.0	30000.0	30000.0	30000.0	4.0	6.0	5.0	1014.4	1016.8	1015.6	Sat
Adelaide	1973	09	01	0.0	11.0	13.0	12.0	13.4	420.0	22000.0	13524.0	10000.0	40000.0	30000.0	6.0	10.0	8.2	998.4	1014.2	1007.4	Sat
Adelaide	1973	09	08	?	14.0	19.0	15.2	4.1	3600.0	22000.0	14150.0	30000.0	40000.0	37500.0	8.0	11.0	9.8	1014.8	1017.8	1016.8	Sat
Adelaide	1973	09	15	0.0	9.0	15.0	12.7	5.7	22000.0	22000.0	22000.0	30000.0	40000.0	36666.7	5.0	7.0	5.7	1022.5	1025.3	1023.9	Sat
Adelaide	1973	09	29	0.0	16.0	29.0	21.5	9.3	420.0	22000.0	7405.0	16000.0	40000.0	31500.0	7.0	16.0	10.5	1006.4	1013.6	1009.0	Sat
Adelaide	1973	10	06	0.0	9.0	21.0	14.7	6.7	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	4.0	9.0	6.0	1023.5	1026.4	1025.3	Sat
Adelaide	1973	10	13	0.0	12.0	20.0	16.0	5.7	22000.0	22000.0	22000.0	30000.0	40000.0	37500.0	7.0	10.0	8.2	1016.8	1019.5	1018.1	Sat
Adelaide	1973	10	20	0.0	11.0	15.0	13.2	8.8	750.0	3600.0	1575.0	30000.0	30000.0	30000.0	7.0	10.0	9.0	1017.2	1026.9	1022.6	Sat
Adelaide	1973	10	27	0.0	15.0	18.0	16.3	7.2	420.0	1200.0	940.0	30000.0	30000.0	30000.0	10.0	12.0	11.3	1009.3	1011.0	1010.3	Sat
Adelaide	1973	11	03	?	13.0	15.0	14.5	4.6	1200.0	1200.0	1200.0	16000.0	30000.0	26500.0	9.0	11.0	9.5	1006.9	1010.8	1008.7	Sat
Adelaide	1973	11	17	0.0	21.0	33.0	25.8	3.1	3600.0	22000.0	17400.0	24000.0	50000.0	41000.0	8.0	12.0	9.7	1011.8	1014.6	1012.6	Sat
Adelaide	1973	11	24	0.0	16.0	24.0	19.2	6.7	3600.0	22000.0	10900.0	30000.0	50000.0	35000.0	9.0	13.0	10.8	1012.7	1015.7	1014.4	Sat
Adelaide	1973	12	01	0.0	16.0	31.0	24.0	16.5	750.0	3600.0	2650.0	24000.0	40000.0	34666.7	6.0	9.0	8.0	998.7	1002.5	1000.8	Sat
Adelaide	1973	12	15	0.0	16.0	20.0	17.2	5.1	1200.0	9000.0	3150.0	30000.0	50000.0	40000.0	8.0	10.0	8.8	1014.1	1016.9	1015.1	Sat
Adelaide	1973	12	22	0.0	15.0	17.0	16.0	8.2	750.0	1200.0	1087.5	30000.0	40000.0	32500.0	5.0	7.0	6.2	1015.2	1018.4	1016.5	Sat
Adelaide	1973	12	29	?	22.0	24.0	23.0	5.1	120.0	1500.0	580.0	24000.0	24000.0	24000.0	19.0	21.0	19.7	999.5	1002.4	1000.8	Sat
Adelaide	1974	01	05	0.0	14.0	22.0	18.5	5.1	22000.0	22000.0	22000.0	30000.0	40000.0	35000.0	7.0	12.0	9.5	1015.0	1017.6	1015.9	Sat
Adelaide	1974	01	12	?	24.0	32.0	26.5	5.1	420.0	1500.0	855.0	10000.0	30000.0	25000.0	17.0	20.0	18.2	1007.2	1008.7	1008.0	Sat
Adelaide	1974	01	19	0.0	28.0	34.0	29.8	7.2	22000.0	22000.0	22000.0	30000.0	30000.0	30000.0	16.0	18.0	17.0	1005.8	1009.0	1006.8	Sat
Adelaide	1974	01	26	0.0	27.0	37.0	32.3	9.8	1500.0	22000.0	15166.7	40000.0	50000.0	43333.3	13.0	18.0	15.0	1004.8	1005.8	1005.3	Sat
Adelaide	1974	02	02	0.0	18.0	23.0	20.7	5.7	22000.0	22000.0	22000.0	30000.0	40000.0	33333.3	9.0	10.0	9.3	1014.3	1019.0	1016.4	Sat
Adelaide	1974	02	09	0.0	20.0	26.0	23.3	6.2	22000.0	22000.0	22000.0	30000.0	50000.0	36666.7	10.0	14.0	11.7	1014.7	1018.4	1016.4	Sat
Adelaide	1974	02	16	0.0	20.0	30.0	24.0	4.6	420.0	3600.0	2540.0	24000.0	40000.0	29333.3	11.0	18.0	15.0	1007.3	1013.7	1010.2	Sat
Adelaide	1974	02	23	0.0	17.0	19.0	18.3	5.7	22000.0	22000.0	22000.0	30000.0	50000.0	40000.0	8.0	9.0	8.7	1018.3	1020.7	1019.1	Sat
Adelaide	1974	03	02	0.0	29.0	33.0	30.3	4.1	22000.0	22000.0	22000.0	30000.0	40000.0	36666.7	11.0	13.0	12.0	1015.4	1018.9	1016.6	Sat
Adelaide	1974	03	09	0.0	17.0	25.0	20.5	7.7	22000.0	22000.0	22000.0	30000.0	40000.0	32500.0	13.0	16.0	14.5	1010.4	1012.6	1011.7	Sat
Adelaide	1974	03	16	0.0	20.0	28.0	24.0	5.7	22000.0	22000.0	22000.0	30000.0	40000.0	36666.7	6.0	9.0	7.5	1015.4	1017.9	1016.5	Sat
Adelaide	1974	03	23	0.0	16.0	23.0	19.0	6.7	22000.0	22000.0	22000.0	24000.0	50000.0	36000.0	13.0	14.0	13.3	1016.2	1018.2	1017.5	Sat
Adelaide	1974	03	30	0.0	20.0	29.0	23.3	5.7	120.0	3600.0	1640.0	24000.0	30000.0	28000.0	15.0	18.0	16.7	1015.0	1016.7	1016.1	Sat
Adelaide	1974	04	06	0.0	18.0	22.0	19.5	4.1	210.0	9000.0	2542.5	30000.0	40000.0	32500.0	14.0	19.0	16.0	1007.9	1014.6	1011.6	Sat
Adelaide	1974	04	13	0.0	12.0	16.0	14.0	0.0	750.0	1200.0	975.0	30000.0	30000.0	30000.0	5.0	8.0	6.5	1022.0	1023.3	1022.6	Sat
Adelaide	1974	04	20	0.0	18.0	22.0	19.3	3.1	750.0	22000.0	8783.3	30000.0	30000.0	30000.0	13.0	18.0	15.3	1014.7	1016.0	1015.2	Sat
Adelaide	1974	05	04	0.0	14.0	19.0	16.3	4.1	3600.0	22000.0	15866.7	30000.0	40000.0	36666.7	9.0	10.0	9.3	1017.2	1018.6	1017.7	Sat
Adelaide	1974	05	11	0.0	17.0	22.0	19.3	5.7	3600.0	22000.0	9733.3	30000.0	40000.0	33333.3	11.0	13.0	12.0	1013.8	1016.7	1015.1	Sat
Adelaide	1974	05	18	0.0	4.0	12.0	8.0	3.6	1200.0	22000.0	16800.0	24000.0	30000.0	28500.0	2.0	5.0	3.2	1013.9	1024.0	1020.9	Sat
Adelaide	1974	05	25	0.0	5.0	15.0	9.2	6.2	1200.0	22000.0	16800.0	16000.0	40000.0	27500.0	3.0	8.0	5.5	1026.3	1027.3	1026.8	Sat
Adelaide	1974	06	01	0.0	14.0	20.0	16.2	6.7	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	6.0	9.0	7.5	1019.0	1020.7	1020.1	Sat
Adelaide	1974	06	15	0.0	7.0	15.0	9.2	2.6	9000.0	22000.0	18750.0	16000.0	30000.0	25000.0	5.0	9.0	6.7	1025.1	1031.3	1028.3	Sat
Adelaide	1974	06	29	?	12.0	13.0	12.3	6.7	120.0	750.0	360.0	20000.0	30000.0	24666.7	9.0	10.0	9.3	1001.6	1006.0	1003.3	Sat
Adelaide	1974	07	06	0.0	7.0	10.0	8.0	9.3	750.0	750.0	750.0	30000.0	30000.0	30000.0	4.0	5.0	4.5	1006.7	1007.1	1007.0	Sat
Adelaide	1974	07	20	0.0	13.0	14.0	13.3	8.8	210.0	22000.0	7803.3	24000.0	30000.0	28000.0	9.0	11.0	10.0	1011.0	1015.3	1013.2	Sat
Adelaide	1974	08	03	0.0	12.0	15.0	13.0	7.2	750.0	22000.0	14916.7	24000.0	30000.0	27000.0	8.0	10.0	9.0	1007.7	1015.8	1011.5	Sat
Adelaide	1974	08	10	0.0	8.0	15.0	10.8	1.5	30.0	22000.0	7307.5	300.0	30000.0	21075.0	6.0	10.0	8.5	1019.1	1024.3	1021.8	Sat
Adelaide	1974	08	24	0.0	11.0	17.0	13.3	3.1	1800.0	22000.0	15266.7	16000.0	40000.0	28666.7	4.0	8.0	6.0	1020.6	1023.0	1022.0	Sat
Adelaide	1974	08	31	?	10.0	13.0	11.8	10.3	900.0	22000.0	16725.0	8000.0	40000.0	25500.0	5.0	11.0	8.0	1014.4	1021.6	1017.7	Sat
Adelaide	1974	09	07	0.0	12.0	14.0	13.0	2.1	120.0	750.0	430.0	5000.0	30000.0	19666.7	10.0	12.0	11.0	1026.9	1030.0	1028.0	Sat
Adelaide	1974	09	14	?	10.0	13.0	11.5	12.4	1200.0	1200.0	1200.0	16000.0	40000.0	34000.0	6.0	9.0	7.2	1016.0	1022.0	1018.8	Sat
Adelaide	1974	09	28	0.0	13.0	13.0	13.0	8.2	120.0	750.0	427.5	20000.0	28000.0	24000.0	8.0	11.0	9.8	1011.5	1018.2	1014.7	Sat
Adelaide	1974	10	05	0.0	10.0	16.0	13.2	2.6	750.0	1200.0	975.0	30000.0	30000.0	30000.0	8.0	11.0	9.5	1014.0	1018.1	1016.1	Sat
Adelaide	1974	10	12	0.0	6.0	15.0	10.8	9.3	1200.0	22000.0	17840.0	30000.0	35000.0	32000.0	5.0	7.0	6.5	1016.3	1025.9	1021.1	Sat
Adelaide	1974	10	19	0.0	10.0	15.0	12.5	?	22000.0	22000.0	22000.0	30000.0	40000.0	36666.7	7.0	8.0	7.5	1016.3	1017.6	1017.0	Sat
Adelaide	1974	10	26	0.0	10.0	18.0	14.8	3.1	22000.0	22000.0	22000.0	30000.0	30000.0	30000.0	9.0	11.0	10.2	1018.9	1020.9	1019.8	Sat
Adelaide	1974	11	16	0.0	16.0	24.0	20.3	5.1	22000.0	22000.0	22000.0	40000.0	50000.0	42500.0	8.0	13.0	10.3	1011.9	1012.9	1012.2	Sat
Adelaide	1974	11	30	0.0	11.0	21.0	17.3	2.1	9000.0	22000.0	17666.7	30000.0	40000.0	36666.7	4.0	7.0	5.0	1011.8	1014.3	1012.6	Sat
Adelaide	1974	12	07	0.0	12.0	24.0	19.2	7.7	22000.0	22000.0	22000.0	50000.0	50000.0	50000.0	4.0	9.0	6.8	1010.9	1016.7	1013.6	Sat
Adelaide	1974	12	14	0.0	23.0	35.0	28.2	7.7	3600.0	22000.0	8200.0	30000.0	50000.0	37500.0	8.0	14.0	11.0	1008.0	1013.6	1009.8	Sat
Adelaide	1974	12	21	0.0	18.0	27.0	23.5	5.1	9000.0	22000.0	18750.0	40000.0	65000.0	48750.0	6.0	9.0	7.2	1016.8	1020.3	1018.1	Sat
Adelaide	1975	01	04	0.0	12.0	21.0	16.5	6.2	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	6.0	8.0	7.2	1012.1	1015.2	1013.5	Sat
Adelaide	1975	02	01	0.0	25.0	33.0	29.0	5.1	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	4.0	10.0	7.7	1019.0	1020.0	1019.6	Sat
Adelaide	1975	02	08	0.0	17.0	26.0	20.5	8.2	3600.0	22000.0	9550.0	30000.0	30000.0	30000.0	11.0	16.0	12.8	1012.5	1019.8	1016.4	Sat
Adelaide	1975	02	22	0.0	19.0	23.0	21.3	0.0	9000.0	22000.0	17666.7	30000.0	40000.0	36666.7	5.0	17.0	13.0	1007.9	1011.1	1009.3	Sat
Adelaide	1975	03	01	0.0	25.0	31.0	27.5	7.2	3600.0	22000.0	17400.0	40000.0	50000.0	47500.0	4.0	8.0	6.0	1013.8	1018.4	1015.8	Sat
Adelaide	1975	03	08	0.0	15.0	22.0	18.0	11.3	22000.0	22000.0	22000.0	40000.0	50000.0	47500.0	6.0	11.0	9.2	1018.8	1020.8	1019.7	Sat
Adelaide	1975	03	15	0.0	15.0	19.0	16.2	10.8	900.0	1200.0	1125.0	16000.0	30000.0	25000.0	9.0	14.0	11.5	1009.0	1013.7	1011.1	Sat
Adelaide	1975	03	22	?	17.0	25.0	20.7	4.6	3600.0	22000.0	15866.7	10000.0	50000.0	30000.0	8.0	15.0	10.7	1010.8	1013.6	1012.0	Sat
Adelaide	1975	04	05	0.0	13.0	17.0	14.8	10.3	1200.0	22000.0	11675.0	30000.0	30000.0	30000.0	5.0	12.0	9.0	1018.1	1026.7	1021.4	Sat
Adelaide	1975	04	12	0.0	14.0	21.0	17.0	4.6	9000.0	22000.0	18750.0	20000.0	40000.0	30000.0	7.0	11.0	8.8	1025.8	1027.0	1026.5	Sat
Adelaide	1975	04	26	0.0	11.0	20.0	14.8	4.6	3600.0	9000.0	6300.0	24000.0	50000.0	38500.0	5.0	9.0	7.5	1021.3	1023.6	1022.5	Sat
Adelaide	1975	05	10	0.0	12.0	16.0	13.7	5.1	600.0	22000.0	7833.3	16000.0	40000.0	26666.7	10.0	15.0	12.0	1018.6	1020.2	1019.4	Sat
Adelaide	1975	05	24	0.0	12.0	15.0	13.0	13.4	420.0	900.0	580.0	24000.0	30000.0	26000.0	8.0	10.0	9.3	1004.2	1007.1	1005.8	Sat
Adelaide	1975	06	07	0.0	9.0	19.0	12.7	1.5	9000.0	22000.0	17666.7	25000.0	30000.0	28333.3	2.0	5.0	4.0	1028.1	1029.6	1028.9	Sat
Adelaide	1975	06	21	0.0	3.0	5.0	4.3	0.0	750.0	22000.0	14916.7	14000.0	30000.0	24666.7	1.0	4.0	3.0	1008.2	1009.7	1008.8	Sat
Adelaide	1975	06	28	0.0	7.0	15.0	10.0	4.1	9000.0	22000.0	18750.0	24000.0	30000.0	27000.0	5.0	9.0	6.8	1018.3	1023.7	1021.3	Sat
Adelaide	1975	07	05	0.0	9.0	13.0	10.8	7.7	420.0	22000.0	6205.0	8000.0	50000.0	29500.0	5.0	11.0	7.8	1019.6	1020.5	1020.2	Sat
Adelaide	1975	07	12	0.0	13.0	16.0	14.0	11.3	1200.0	3600.0	3000.0	20000.0	30000.0	27500.0	9.0	12.0	10.8	993.0	995.2	993.8	Sat
Adelaide	1975	07	19	?	8.0	13.0	11.0	8.8	420.0	22000.0	6092.5	24000.0	30000.0	28500.0	7.0	10.0	8.2	1009.5	1014.6	1012.7	Sat
Adelaide	1975	08	02	?	8.0	11.0	9.3	2.1	3600.0	22000.0	9733.3	16000.0	30000.0	25333.3	7.0	8.0	7.3	1011.8	1015.4	1014.0	Sat
Adelaide	1975	08	09	0.0	9.0	17.0	12.2	7.7	22000.0	22000.0	22000.0	30000.0	65000.0	43750.0	3.0	6.0	4.5	1013.8	1017.5	1015.8	Sat
Adelaide	1975	08	16	0.0	5.0	13.0	9.0	5.1	1500.0	22000.0	16875.0	30000.0	30000.0	30000.0	2.0	4.0	3.0	1020.8	1024.6	1022.7	Sat
Adelaide	1975	08	30	0.0	7.0	15.0	11.0	3.1	1200.0	22000.0	13550.0	30000.0	55000.0	36250.0	5.0	8.0	6.0	1013.9	1016.4	1015.2	Sat
Adelaide	1975	09	06	0.0	7.0	15.0	11.0	4.1	22000.0	22000.0	22000.0	30000.0	40000.0	37500.0	3.0	7.0	4.8	1032.9	1034.2	1033.5	Sat
Adelaide	1975	09	13	0.0	9.0	16.0	12.8	4.1	1200.0	22000.0	12200.0	700.0	24000.0	18175.0	8.0	12.0	10.5	1020.1	1024.9	1022.6	Sat
Adelaide	1975	09	20	0.0	14.0	17.0	15.8	7.2	3600.0	22000.0	8200.0	20000.0	50000.0	32500.0	9.0	10.0	9.5	1007.2	1012.3	1009.1	Sat
Adelaide	1975	09	27	?	13.0	19.0	15.0	8.8	1200.0	22000.0	6400.0	24000.0	30000.0	28500.0	8.0	13.0	10.5	1006.5	1014.3	1010.7	Sat
Adelaide	1975	10	11	0.0	13.0	23.0	16.3	9.8	900.0	22000.0	8033.3	30000.0	30000.0	30000.0	5.0	11.0	8.0	1007.5	1010.9	1009.7	Sat
Adelaide	1975	11	01	0.0	9.0	15.0	12.0	2.6	9000.0	22000.0	15500.0	40000.0	40000.0	40000.0	8.0	10.0	9.0	1017.7	1021.1	1019.4	Sat
Adelaide	1975	11	15	0.0	17.0	25.0	20.3	1.5	3600.0	9000.0	7200.0	30000.0	30000.0	30000.0	13.0	17.0	14.7	1015.5	1016.4	1016.0	Sat
Adelaide	1975	11	29	0.0	21.0	31.0	25.8	2.6	3600.0	9000.0	5760.0	30000.0	40000.0	36000.0	11.0	18.0	14.0	1010.0	1013.3	1012.0	Sat
Adelaide	1975	12	06	0.0	20.0	34.0	26.0	2.6	9000.0	22000.0	17666.7	40000.0	40000.0	40000.0	5.0	12.0	9.0	1004.7	1006.6	1005.6	Sat
Adelaide	1975	12	13	0.0	17.0	19.0	18.2	4.6	420.0	3600.0	2805.0	24000.0	40000.0	31000.0	12.0	15.0	14.0	1010.0	1011.9	1011.1	Sat
Adelaide	1975	12	20	0.0	16.0	17.0	16.5	5.7	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	9.0	11.0	10.0	1021.0	1021.4	1021.2	Sat
Adelaide	1976	01	03	0.0	22.0	38.0	30.8	10.3	3600.0	22000.0	17400.0	8000.0	40000.0	32000.0	5.0	17.0	9.2	1003.5	1010.2	1006.4	Sat
Adelaide	1976	01	17	0.0	25.0	30.0	26.8	5.7	22000.0	22000.0	22000.0	30000.0	40000.0	37500.0	3.0	15.0	7.0	1008.1	1011.9	1010.2	Sat
Adelaide	1976	01	24	0.0	16.0	21.0	17.8	8.8	1200.0	22000.0	11600.0	35000.0	40000.0	38750.0	7.0	8.0	7.8	1012.5	1017.6	1014.6	Sat
Adelaide	1976	01	31	?	19.0	35.0	25.8	6.7	420.0	22000.0	16605.0	30000.0	50000.0	40000.0	13.0	17.0	14.8	1010.1	1016.7	1012.3	Sat
Adelaide	1976	02	07	0.0	24.0	34.0	27.0	5.7	1200.0	22000.0	7075.0	30000.0	50000.0	37500.0	12.0	19.0	16.5	1010.5	1014.6	1012.6	Sat
Adelaide	1976	02	14	0.0	16.0	26.0	20.0	4.1	22000.0	22000.0	22000.0	30000.0	35000.0	31250.0	9.0	15.0	11.2	1014.2	1020.5	1017.3	Sat
Adelaide	1976	02	21	0.0	18.0	27.0	22.5	3.1	22000.0	22000.0	22000.0	24000.0	55000.0	41000.0	8.0	15.0	12.0	1018.7	1019.9	1019.2	Sat
Adelaide	1976	02	28	?	20.0	27.0	23.8	5.1	210.0	3600.0	2752.5	6000.0	30000.0	20000.0	15.0	19.0	17.2	1003.5	1010.4	1006.5	Sat
Adelaide	1976	03	06	0.0	16.0	26.0	21.0	1.5	22000.0	22000.0	22000.0	30000.0	40000.0	35000.0	8.0	12.0	9.8	1010.5	1013.5	1011.4	Sat
Adelaide	1976	03	13	0.0	17.0	29.0	23.2	3.1	22000.0	22000.0	22000.0	24000.0	40000.0	33500.0	7.0	10.0	8.8	1015.3	1017.4	1016.2	Sat
Adelaide	1976	03	20	0.0	12.0	20.0	15.5	10.3	750.0	22000.0	11487.5	30000.0	30000.0	30000.0	5.0	7.0	6.5	1017.5	1022.6	1020.4	Sat
Adelaide	1976	03	27	0.0	12.0	22.0	16.8	4.6	22000.0	22000.0	22000.0	30000.0	65000.0	38750.0	8.0	13.0	10.5	1009.3	1011.5	1010.3	Sat
Adelaide	1976	04	10	0.0	17.0	25.0	20.5	5.1	9000.0	22000.0	18750.0	30000.0	40000.0	35000.0	5.0	13.0	9.2	1021.1	1022.6	1021.8	Sat
Adelaide	1976	04	17	0.0	16.0	21.0	17.2	4.1	750.0	22000.0	11487.5	25000.0	35000.0	30000.0	12.0	15.0	13.2	1017.3	1025.0	1020.5	Sat
Adelaide	1976	04	24	0.0	8.0	15.0	11.3	6.2	22000.0	22000.0	22000.0	25000.0	50000.0	35000.0	4.0	5.0	4.7	1016.4	1020.1	1018.0	Sat
Adelaide	1976	05	22	0.0	11.0	17.0	13.5	7.2	900.0	22000.0	16725.0	4000.0	30000.0	21000.0	8.0	10.0	9.2	1013.6	1017.1	1014.9	Sat
Adelaide	1976	05	29	0.0	11.0	19.0	14.2	5.1	22000.0	22000.0	22000.0	30000.0	40000.0	32500.0	3.0	5.0	3.8	1024.6	1026.5	1025.3	Sat
Adelaide	1976	06	05	0.0	12.0	16.0	13.5	7.7	1500.0	22000.0	7675.0	20000.0	30000.0	25000.0	5.0	13.0	8.8	1014.9	1018.0	1016.4	Sat
Adelaide	1976	06	12	0.0	10.0	15.0	12.0	3.1	420.0	3600.0	1640.0	26000.0	30000.0	28666.7	7.0	9.0	8.3	1025.1	1028.3	1026.2	Sat
Adelaide	1976	06	19	0.0	3.0	13.0	8.0	3.1	750.0	22000.0	16687.5	20000.0	30000.0	27500.0	1.0	5.0	3.5	1023.8	1026.4	1025.2	Sat
Adelaide	1976	06	26	0.0	13.0	13.0	13.0	7.2	210.0	1200.0	870.0	30000.0	30000.0	30000.0	10.0	12.0	10.7	1012.5	1013.9	1013.0	Sat
Adelaide	1976	07	03	0.0	10.0	12.0	11.0	8.8	900.0	22000.0	16725.0	20000.0	30000.0	27500.0	5.0	9.0	7.5	1013.6	1022.3	1018.8	Sat
Adelaide	1976	07	10	0.0	9.0	16.0	11.2	4.1	22000.0	22000.0	22000.0	24000.0	30000.0	28500.0	5.0	9.0	7.0	1030.0	1032.7	1031.3	Sat
Adelaide	1976	07	17	0.0	2.0	12.0	7.5	3.1	1200.0	22000.0	13550.0	30000.0	30000.0	30000.0	0.0	4.0	2.2	1033.6	1034.8	1034.2	Sat
Adelaide	1976	07	24	0.0	9.0	18.0	12.7	8.2	22000.0	22000.0	22000.0	30000.0	40000.0	36666.7	1.0	3.0	1.7	1011.0	1012.2	1011.8	Sat
Adelaide	1976	08	07	0.0	9.0	14.0	10.8	5.1	1200.0	9000.0	3150.0	30000.0	30000.0	30000.0	4.0	5.0	4.5	1020.0	1021.6	1020.5	Sat
Adelaide	1976	08	28	0.0	10.0	17.0	13.5	5.1	9000.0	22000.0	18750.0	50000.0	60000.0	52500.0	1.0	3.0	1.5	1020.0	1023.4	1021.7	Sat
Adelaide	1976	09	04	?	12.0	17.0	13.5	5.7	22000.0	22000.0	22000.0	35000.0	40000.0	37500.0	4.0	11.0	7.0	1016.3	1018.1	1017.2	Sat
Adelaide	1976	09	11	0.0	11.0	15.0	12.3	5.1	1200.0	22000.0	15066.7	30000.0	35000.0	31666.7	4.0	6.0	5.0	1020.6	1023.3	1022.1	Sat
Adelaide	1976	09	18	0.0	13.0	18.0	15.7	6.2	210.0	9000.0	6070.0	25000.0	35000.0	30000.0	3.0	10.0	5.3	1013.1	1015.1	1014.4	Sat
Adelaide	1976	10	16	0.0	11.0	13.0	12.0	11.3	420.0	900.0	780.0	25000.0	30000.0	26250.0	6.0	9.0	8.0	1012.2	1018.5	1015.5	Sat
Adelaide	1976	10	23	0.0	14.0	18.0	16.3	2.1	9000.0	22000.0	17666.7	30000.0	40000.0	33333.3	8.0	12.0	10.3	1014.9	1017.1	1016.0	Sat
Adelaide	1976	10	30	?	17.0	25.0	20.2	2.1	3600.0	9000.0	4950.0	30000.0	35000.0	32500.0	7.0	14.0	10.5	1008.9	1010.2	1009.3	Sat
Adelaide	1976	11	27	0.0	13.0	21.0	18.0	5.1	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	9.0	14.0	11.0	1010.0	1012.5	1011.4	Sat
Adelaide	1976	12	04	0.0	10.0	19.0	15.0	5.1	9000.0	22000.0	18750.0	40000.0	40000.0	40000.0	7.0	9.0	7.5	1011.6	1012.3	1012.0	Sat
Adelaide	1976	12	11	0.0	16.0	24.0	18.8	12.4	750.0	22000.0	11487.5	30000.0	35000.0	32500.0	9.0	13.0	10.5	1003.6	1009.6	1006.6	Sat
Adelaide	1976	12	18	0.0	10.0	21.0	16.0	6.2	22000.0	22000.0	22000.0	35000.0	40000.0	36250.0	6.0	12.0	8.8	1017.9	1019.2	1018.5	Sat
Adelaide	1976	12	25	0.0	18.0	19.0	18.7	8.2	1200.0	22000.0	8133.3	30000.0	40000.0	35000.0	9.0	15.0	11.7	1011.7	1012.8	1012.2	Sat
Adelaide	1977	01	01	0.0	13.0	17.0	15.0	3.1	1500.0	22000.0	11750.0	25000.0	30000.0	27500.0	8.0	10.0	9.0	1018.0	1020.0	1019.0	Sat
Adelaide	1977	01	08	0.0	23.0	34.0	29.0	4.1	22000.0	22000.0	22000.0	35000.0	50000.0	43750.0	6.0	10.0	7.8	1007.8	1010.2	1009.1	Sat
Adelaide	1977	01	15	?	17.0	19.0	18.0	9.3	750.0	9000.0	3637.5	25000.0	30000.0	27500.0	12.0	14.0	12.8	999.3	1003.4	1001.1	Sat
Adelaide	1977	01	22	?	16.0	21.0	18.0	10.3	750.0	1200.0	1087.5	35000.0	40000.0	37500.0	9.0	14.0	11.8	1007.6	1013.7	1010.4	Sat
Adelaide	1977	01	29	0.0	22.0	29.0	25.5	6.2	22000.0	22000.0	22000.0	35000.0	50000.0	42500.0	8.0	13.0	10.5	1009.9	1011.8	1010.9	Sat
Adelaide	1977	02	05	0.0	14.0	25.0	18.8	12.4	22000.0	22000.0	22000.0	30000.0	30000.0	30000.0	8.0	12.0	9.5	1010.5	1019.4	1015.2	Sat
Adelaide	1977	02	12	?	13.0	21.0	17.5	8.2	750.0	22000.0	12087.5	30000.0	40000.0	35000.0	10.0	14.0	12.0	1012.5	1018.8	1016.0	Sat
Adelaide	1977	02	19	0.0	18.0	25.0	20.5	4.6	22000.0	22000.0	22000.0	40000.0	45000.0	43750.0	6.0	10.0	8.5	1010.6	1012.2	1011.7	Sat
Adelaide	1977	02	26	0.0	16.0	21.0	17.8	6.2	1200.0	22000.0	16800.0	30000.0	40000.0	35000.0	9.0	11.0	9.8	1015.5	1017.8	1016.3	Sat
Adelaide	1977	03	12	0.0	12.0	22.0	18.0	7.2	22000.0	22000.0	22000.0	30000.0	40000.0	38000.0	8.0	12.0	10.0	1017.5	1020.7	1018.9	Sat
Adelaide	1977	03	19	0.0	15.0	22.0	18.0	6.7	1200.0	22000.0	11675.0	40000.0	40000.0	40000.0	9.0	11.0	10.5	1015.1	1019.5	1017.1	Sat
Adelaide	1977	03	26	0.0	15.0	20.0	17.0	6.2	420.0	3600.0	1605.0	25000.0	30000.0	28750.0	12.0	14.0	13.0	1009.1	1011.6	1010.5	Sat
Adelaide	1977	04	02	0.0	12.0	21.0	16.2	2.1	420.0	22000.0	13355.0	30000.0	50000.0	37500.0	9.0	13.0	10.5	1018.6	1020.6	1019.4	Sat
